"","1r","2r","3r","4r"
"CPMNACSCAB1GQNL",0.0117641746756035,0.0117641746756035,0.0153046957686789,0.0172617272491358
"NLDBRODFT02STSAM",0.0416916941368061,0.0416916941368061,0.026155606378567,0.0228970141660816
"BCEMFT02NLM460S",0.0246906275453434,0.0782800078266349,0.01,0.363851818385729
"BSEMFT02NLM460S",0.01,0.0246906275453434,0.0436856725801703,0.0490182803103156
"BVEMFT02NLM460S",0.01,0.01,0.189468396891281,0.01
"BVEMTE02NLM460S",0.0191438141334118,0.01,0.326676043841311,0.01
"CP0410NLM086NEST",0.0153527637423751,0.0191438141334118,0.0219071808732941,0.0229252760438936
"CP0500NLM086NEST",0.0484947531089918,0.0153527637423751,0.0166187723712279,0.017761264213069
"CP0400NLM086NEST",0.01,0.0484947531089918,0.0513082433014852,0.01
"CP1252NLM086NEST",0.01,0.01,0.01,0.01
"CP0430NLM086NEST",0.01,0.01,0.01,0.01
"CP0431NLM086NEST",0.0430402039204826,0.01,0.84183704700974,0.01
"CP0444NLM086NEST",0.01,0.0430402039204826,0.0454040616565524,0.0474762396084522
"X00XHOUNLM086NEST",0.01,0.01,0.01,0.01
"CP0432NLM086NEST",0.01,0.01,0.0590511632024519,0.01
"SERVHONLM086NEST",0.01,0.0628548259664074,0.01,0.0747249889632159
"CP0550NLM086NEST",0.024792118489143,0.01,0.0108876415132835,0.01
"CP0440NLM086NEST",0.0430263065556489,0.024792118489143,0.0269090060606688,0.029217689585375
"BSCICP02NLM460S",0.01,0.0430263065556489,0.0457129771518225,0.0592321531781375
"BSCICP03NLM665S",0.01,0.01,0.01,0.01
"BSFGLV02NLM460S",0.01,0.01,0.01,0.0112946000945562
"BSOBLV02NLM460S",0.0132822971859168,0.01,0.171962829329313,0.01
"BSPRFT02NLM460S",0.0166940922981895,0.0132822971859168,0.0153632989409662,0.0178918426402933
"BSPRTE02NLM460S",0.01,0.0166940922981895,0.0183493654743218,0.0198986829141184
"BSSPFT02NLM460S",0.01,0.01,0.331948648818431,0.01
"NLDPPDMMINMEI",0.01,0.01,0.0728231083211498,0.01
"LCEAMN01NLM661S",0.01,0.01,0.0450014548150566,0.01
"LCWRMN01NLM661S",0.01,0.01,0.0450014548150566,0.01
"NLDLCEAMN01GPSAM",0.01,0.01,0.0890897367494062,0.01
"PIEAFD02NLM661N",0.01,0.01,0.349388438074845,0.01
"PIEAMP02NLM659N",0.01,0.01,0.461379071743794,0.01
"NLDPIEAFD02GPM",0.01,0.01,0.513006573174152,0.01
"NLDPIEAFD01GPM",0.01,0.01,0.379298293000537,0.01
