"","1r","2r","3r","4r"
"CPMNACSCAB1GQFR",0.01,0.01,0.01,0.01
"FRABRODFT02STSAM",0.0352068479272424,0.0352068479272424,0.0411341296264365,0.0456245242209503
"BCEMFT02FRM460S",0.0213672864162856,0.0577434482118122,0.01,0.498962640294258
"BSEMFT02FRM460S",0.0239645731562303,0.0213672864162856,0.0178959680240893,0.0254902657027877
"BVEMFT02FRM460S",0.0202844070528453,0.0239645731562303,0.0368771290434517,0.0321715263441666
"BVEMTE02FRM460S",0.01,0.0202844070528453,0.0231209687439383,0.043764042768167
"CP0410FRM086NEST",0.01,0.01,0.01,0.01
"CP0500FRM086NEST",0.01,0.01,0.01,0.01
"CP0400FRM086NEST",0.0386518075525619,0.01,0.220362774566369,0.01
"CP1252FRM086NEST",0.01,0.0386518075525619,0.0364848892500041,0.0372438260112069
"CP0430FRM086NEST",0.01,0.01,0.01,0.01
"CP0431FRM086NEST",0.01,0.01,0.01,0.01
"CP0444FRM086NEST",0.0230952973651836,0.01,0.01,0.01
"X00XHOUFRM086NEST",0.01,0.0230952973651836,0.0242767324116163,0.0275777722598423
"CP0432FRM086NEST",0.01,0.01,0.01,0.01
"SERVHOFRM086NEST",0.01,0.01,0.01,0.01
"CP0550FRM086NEST",0.01,0.01,0.37247101209532,0.01
"CP0440FRM086NEST",0.0388109799293988,0.01,0.01,0.01
"FRAPERMITMISMEI",0.0236613880853326,0.0388109799293988,0.0422043383178146,0.0439172874917849
"BSCICP02FRM460S",0.01,0.0236613880853326,0.0357492550655251,0.0650477514726134
"BSCICP03FRM665S",0.01,0.01,0.01,0.01
"BSFGLV02FRM460S",0.0317450051006083,0.01,0.01,0.01
"BSOBLV02FRM460S",0.0286245331871626,0.0317450051006083,0.0506963766146101,0.01
"BSPRFT02FRM460S",0.01,0.0286245331871626,0.0363717240268237,0.0548211274682246
"BSPRTE02FRM460S",0.01,0.01,0.01,0.01
"BSSPFT02FRM460S",0.0103887623504584,0.01,0.398562536708958,0.01
"FRAPPDMMINMEI",0.01,0.0103887623504584,0.0117230787718208,0.0130561078785234
"PIEAFD02FRM661N",0.0481656804778039,0.01,0.01,0.01
"PIEAMP02FRM659N",0.01,0.0481656804778039,0.625465906778697,0.0524660830990827
"FRAPIEAFD02GPM",0.01,0.01,0.01,0.01
"FRAPIEAFD01GPM",0.01,0.01,0.01,0.01
"FRAPIEAMP02GPM",0.01,0.01,0.0968608357142143,0.01
"FRAPIEAMP01GPM",0.01,0.01,0.686487527646861,0.01
"PIEAFD01FRM661N",0.01,0.01,0.01,0.01
"PIEAMP01FRM661N",0.01,0.01,0.409701905617888,0.01
"FRAPROMANMISMEI",0.01,0.01,0.01,0.01
"FRAPRMNTO01GPSAM",0.01,0.01,0.01,0.01
"CP0611FRM086NEST",0.01,0.01,0.01,0.01
"FRALOCOBPNOSTSAM",0.0286245331871626,0.01,0.01,0.01
"FRALOCOBPORSTSAM",0.01,0.0286245331871626,0.0363717240268237,0.0548211274682246
"FRAPROCONMISMEI",0.01,0.01,0.01,0.01
"FRAPRCNTO01GPSAM",0.01,0.01,0.01,0.01
"FRAPREND401IXOBSAM",0.01,0.01,0.01,0.01
"FRAPRINTO01GPSAM",0.0204873358143587,0.01,0.01,0.01
"BVCICP02FRM460S",0.0452385719901142,0.0204873358143587,0.025192263320701,0.0316591772052924
"BVDEFT02FRM460S",0.0193404922574262,0.0452385719901142,0.0531883619418615,0.01
"BVDETE02FRM460S",0.01,0.0193404922574262,0.0215556633848446,0.0280388567792118
"FRACPHP1200GPM",0.01,0.01,0.01,0.01
"FRACPHPSE01IXOBM",0.01,0.01,0.0434238044008604,0.0309526658638203
"FRACP040400IXOBM",0.0355712068546586,0.01,0.01,0.01
"FRACP120000GPM",0.01,0.0355712068546586,0.0128531653274365,0.01
"FRACPGRLH02IXOBM",0.01,0.0629236538984349,0.01,0.0870414878312181
"FRACPGRSE01IXOBM",0.028067032015228,0.01,0.257258508377874,0.01
"CP1120FRM086NEST",0.01,0.028067032015228,0.0304364715894662,0.0320837191258144
"CP0562FRM086NEST",0.01,0.0630305104443871,0.01,0.0821637839381357
"CP1260FRM086NEST",0.01,0.01,0.01,0.01
"CP0621FRM086NEST",0.0408754880902242,0.01,0.01,0.01
"CP1200FRM086NEST",0.01,0.0408754880902242,0.0294142285809436,0.0274906608708656
